experiment	run	sex	age_group	fold
GSE35571	GSM870936	male	child	1
GSE35571	GSM870937	male	child	1
GSE35571	GSM870939	male	child	1
GSE35571	GSM870942	male	child	1
GSE35571	GSM870943	male	child	1
GSE35571	GSM870944	male	adolescent	1
GSE35571	GSM870945	male	adolescent	1
GSE35571	GSM870946	male	adolescent	1
GSE35571	GSM870947	male	adolescent	1
GSE35571	GSM870948	male	adolescent	1
GSE35571	GSM870949	male	adolescent	1
GSE35571	GSM870951	male	child	1
GSE35571	GSM870954	male	child	1
GSE35571	GSM870955	male	adolescent	1
GSE35571	GSM870957	male	child	1
GSE35571	GSM870958	male	child	1
GSE35571	GSM870959	male	adolescent	1
GSE35571	GSM870960	male	adolescent	1
GSE35571	GSM870961	male	child	1
GSE35571	GSM870963	male	child	1
GSE35571	GSM870964	male	child	1
GSE35571	GSM870966	male	child	1
GSE35571	GSM870967	male	child	1
GSE35571	GSM870968	male	child	1
GSE35571	GSM870969	male	adolescent	1
GSE35571	GSM870970	male	adolescent	1
GSE35571	GSM870971	male	child	1
GSE35571	GSM870972	male	child	1
GSE35571	GSM870973	male	adolescent	1
GSE35571	GSM870975	male	adolescent	1
GSE35571	GSM870976	male	child	1
GSE35571	GSM870977	male	adolescent	1
GSE35571	GSM870981	male	adolescent	1
GSE35571	GSM870983	male	adolescent	1
GSE35571	GSM870985	male	child	1
GSE35571	GSM870986	male	adolescent	1
GSE35571	GSM870987	male	child	1
GSE35571	GSM870990	male	adolescent	1
GSE35571	GSM870991	male	adolescent	1
GSE35571	GSM870994	male	child	1
GSE35571	GSM870995	male	child	1
GSE35571	GSM870998	male	child	1
GSE35571	GSM870999	male	child	1
GSE35571	GSM871001	male	child	1
GSE35571	GSM871002	male	child	1
GSE35571	GSM871006	male	adolescent	1
GSE35571	GSM871009	male	adolescent	1
GSE35571	GSM871011	male	child	1
GSE35571	GSM871012	male	adolescent	1
GSE35571	GSM871013	male	adolescent	1
GSE35571	GSM871014	male	child	1
GSE35571	GSM871016	male	adolescent	1
GSE35571	GSM871021	male	child	1
GSE35571	GSM871023	male	adolescent	1
GSE35571	GSM871024	male	child	1
GSE35571	GSM871025	male	adolescent	1
GSE35571	GSM871026	male	adolescent	1
GSE35571	GSM871027	male	child	1
GSE35571	GSM871029	male	child	1
GSE35571	GSM871030	male	adolescent	1
GSE35571	GSM871032	male	child	1
GSE35935	GSM877692	male	old_adult	2
GSE35935	GSM877693	male	old_adult	2
GSE35935	GSM877694	male	old_adult	2
GSE35935	GSM877696	male	old_adult	2
GSE35935	GSM877698	male	older_adult	2
GSE35935	GSM877699	male	older_adult	2
GSE35935	GSM877701	male	older_adult	2
GSE35935	GSM877702	male	older_adult	2
GSE35935	GSM877703	male	older_adult	2
GSE35935	GSM877704	male	older_adult	2
GSE35935	GSM877705	male	old_adult	2
GSE35935	GSM877706	male	older_adult	2
GSE35935	GSM877709	male	older_adult	2
GSE35935	GSM877710	male	old_adult	2
GSE35935	GSM877712	male	old_adult	2
GSE35935	GSM877713	male	older_adult	2
GSE35935	GSM877714	male	old_adult	2
GSE35935	GSM877716	male	older_adult	2
GSE35935	GSM877717	male	old_adult	2
GSE35935	GSM877718	male	old_adult	2
GSE35935	GSM877719	male	old_adult	2
GSE35935	GSM877720	male	older_adult	2
GSE35935	GSM877721	male	older_adult	2
GSE35935	GSM877722	male	older_adult	2
GSE35935	GSM877725	male	old_adult	2
GSE35935	GSM877728	male	older_adult	2
GSE35935	GSM877729	male	old_adult	2
GSE35935	GSM877730	male	old_adult	2
GSE35935	GSM877731	male	older_adult	2
GSE35935	GSM877733	male	older_adult	2
GSE35935	GSM877734	male	older_adult	2
GSE35935	GSM877735	male	old_adult	2
GSE35935	GSM877737	male	older_adult	2
GSE35935	GSM877738	male	old_adult	2
GSE35935	GSM877739	male	older_adult	2
GSE35935	GSM877740	male	old_adult	2
GSE35935	GSM877741	male	older_adult	2
GSE35935	GSM877745	male	older_adult	2
GSE35935	GSM877746	male	old_adult	2
GSE35935	GSM877747	male	older_adult	2
GSE35935	GSM877748	male	old_adult	2
GSE35935	GSM877749	male	older_adult	2
GSE35935	GSM877751	male	elderly	2
GSE35935	GSM877752	male	older_adult	2
GSE35935	GSM877753	male	older_adult	2
GSE36809	GSM901395	male	young_adult	2
GSE36809	GSM901396	male	young_adult	2
GSE36809	GSM901401	male	middle_adult	2
GSE36809	GSM901402	male	middle_adult	2
GSE36809	GSM901403	male	middle_adult	2
GSE36809	GSM901404	male	middle_adult	2
GSE36809	GSM901405	male	middle_adult	2
GSE36809	GSM901412	male	young_adult	2
GSE36809	GSM901413	male	young_adult	2
GSE36809	GSM901414	male	young_adult	2
GSE36809	GSM901415	male	young_adult	2
GSE36809	GSM901416	male	middle_adult	2
GSE36809	GSM901417	male	middle_adult	2
GSE36809	GSM901418	male	middle_adult	2
GSE36809	GSM901419	male	middle_adult	2
GSE36809	GSM901420	male	middle_adult	2
GSE36809	GSM901421	male	middle_adult	2
GSE36809	GSM901422	male	middle_adult	2
GSE36809	GSM901423	male	middle_adult	2
GSE36809	GSM901424	male	middle_adult	2
GSE36809	GSM901425	male	adult	2
GSE36809	GSM901426	male	adult	2
GSE36809	GSM901427	male	adult	2
GSE36809	GSM901428	male	adult	2
GSE36809	GSM901429	male	adult	2
GSE36809	GSM901430	male	adult	2
GSE36809	GSM901431	male	adult	2
GSE36809	GSM901432	male	young_adult	2
GSE36809	GSM901433	male	young_adult	2
GSE36809	GSM901434	male	young_adult	2
GSE36809	GSM901435	male	young_adult	2
GSE36809	GSM901436	male	young_adult	2
GSE36809	GSM901437	male	young_adult	2
GSE36809	GSM901438	male	young_adult	2
GSE36809	GSM901446	male	middle_adult	2
GSE36809	GSM901447	male	middle_adult	2
GSE36809	GSM901448	male	middle_adult	2
GSE36809	GSM901449	male	middle_adult	2
GSE36809	GSM901450	male	middle_adult	2
GSE36809	GSM901451	male	middle_adult	2
GSE36809	GSM901452	male	middle_adult	2
GSE36809	GSM901455	male	young_adult	2
GSE36809	GSM901456	male	young_adult	2
GSE36809	GSM901457	male	young_adult	2
GSE36809	GSM901458	male	young_adult	2
GSE36809	GSM901459	male	young_adult	2
GSE36809	GSM901460	male	young_adult	2
GSE36809	GSM901465	male	young_adult	2
GSE36809	GSM901466	male	young_adult	2
GSE36809	GSM901467	male	young_adult	2
GSE36809	GSM901468	male	young_adult	2
GSE36809	GSM901469	male	young_adult	2
GSE36809	GSM901470	male	young_adult	2
GSE36809	GSM901471	male	young_adult	2
GSE36809	GSM901472	male	young_adult	2
GSE36809	GSM901473	male	young_adult	2
GSE36809	GSM901474	male	young_adult	2
GSE36809	GSM901475	male	young_adult	2
GSE36809	GSM901476	male	young_adult	2
GSE36809	GSM901477	male	young_adult	2
GSE36809	GSM901478	male	adult	2
GSE36809	GSM901479	male	adult	2
GSE36809	GSM901480	male	adult	2
GSE36809	GSM901481	male	adult	2
GSE36809	GSM901482	male	young_adult	2
GSE36809	GSM901483	male	young_adult	2
GSE36809	GSM901484	male	young_adult	2
GSE36809	GSM901485	male	young_adult	2
GSE36809	GSM901486	male	young_adult	2
GSE36809	GSM901487	male	young_adult	2
GSE36809	GSM901498	male	middle_adult	2
GSE36809	GSM901499	male	middle_adult	2
GSE36809	GSM901500	male	middle_adult	2
GSE36809	GSM901501	male	middle_adult	2
GSE36809	GSM901502	male	middle_adult	2
GSE36809	GSM901503	male	middle_adult	2
GSE36809	GSM901504	male	middle_adult	2
GSE36809	GSM901505	male	middle_adult	2
GSE36809	GSM901510	male	young_adult	2
GSE36809	GSM901511	male	young_adult	2
GSE36809	GSM901512	male	young_adult	2
GSE36809	GSM901513	male	young_adult	2
GSE36809	GSM901514	male	young_adult	2
GSE36809	GSM901515	male	young_adult	2
GSE36809	GSM901516	male	young_adult	2
GSE36809	GSM901522	male	adolescent	2
GSE36809	GSM901523	male	adolescent	2
GSE36809	GSM901524	male	adolescent	2
GSE36809	GSM901525	male	adolescent	2
GSE36809	GSM901526	male	adolescent	2
GSE36809	GSM901527	male	adolescent	2
GSE36809	GSM901537	male	young_adult	2
GSE36809	GSM901538	male	young_adult	2
GSE36809	GSM901539	male	young_adult	2
GSE36809	GSM901540	male	young_adult	2
GSE36809	GSM901541	male	young_adult	2
GSE36809	GSM901542	male	young_adult	2
GSE36809	GSM901543	male	young_adult	2
GSE36809	GSM901544	male	young_adult	2
GSE36809	GSM901545	male	young_adult	2
GSE36809	GSM901546	male	young_adult	2
GSE36809	GSM901547	male	young_adult	2
GSE36809	GSM901548	male	adult	2
GSE36809	GSM901549	male	adult	2
GSE36809	GSM901550	male	young_adult	2
GSE36809	GSM901551	male	young_adult	2
GSE36809	GSM901552	male	young_adult	2
GSE36809	GSM901553	male	young_adult	2
GSE36809	GSM901554	male	young_adult	2
GSE36809	GSM901555	male	young_adult	2
GSE36809	GSM901556	male	young_adult	2
GSE36809	GSM901557	male	young_adult	2
GSE36809	GSM901558	male	young_adult	2
GSE36809	GSM901559	male	young_adult	2
GSE36809	GSM901560	male	young_adult	2
GSE36809	GSM901561	male	young_adult	2
GSE36809	GSM901562	male	young_adult	2
GSE36809	GSM901572	male	adolescent	2
GSE36809	GSM901573	male	adolescent	2
GSE36809	GSM901574	male	adolescent	2
GSE36809	GSM901575	male	adolescent	2
GSE36809	GSM901576	male	adolescent	2
GSE36809	GSM901577	male	adolescent	2
GSE36809	GSM901578	male	adolescent	2
GSE36809	GSM901579	male	young_adult	2
GSE36809	GSM901580	male	young_adult	2
GSE36809	GSM901581	male	young_adult	2
GSE36809	GSM901582	male	young_adult	2
GSE36809	GSM901583	male	young_adult	2
GSE36809	GSM901584	male	young_adult	2
GSE36809	GSM901585	male	young_adult	2
GSE36809	GSM901586	male	young_adult	2
GSE36809	GSM901587	male	young_adult	2
GSE36809	GSM901588	male	young_adult	2
GSE36809	GSM901589	male	young_adult	2
GSE36809	GSM901594	male	young_adult	2
GSE36809	GSM901595	male	young_adult	2
GSE36809	GSM901602	male	adult	2
GSE36809	GSM901603	male	adult	2
GSE36809	GSM901604	male	adult	2
GSE36809	GSM901605	male	adult	2
GSE36809	GSM901606	male	adult	2
GSE36809	GSM901616	male	adolescent	2
GSE36809	GSM901617	male	adolescent	2
GSE36809	GSM901618	male	adolescent	2
GSE36809	GSM901619	male	adolescent	2
GSE36809	GSM901623	male	adult	2
GSE36809	GSM901624	male	adult	2
GSE36809	GSM901627	male	adult	2
GSE36809	GSM901630	male	young_adult	2
GSE36809	GSM901631	male	young_adult	2
GSE36809	GSM901632	male	young_adult	2
GSE36809	GSM901633	male	young_adult	2
GSE36809	GSM901634	male	young_adult	2
GSE36809	GSM901635	male	young_adult	2
GSE36809	GSM901636	male	young_adult	2
GSE36809	GSM901637	male	young_adult	2
GSE36809	GSM901638	male	young_adult	2
GSE36809	GSM901639	male	middle_adult	2
GSE36809	GSM901640	male	middle_adult	2
GSE36809	GSM901641	male	middle_adult	2
GSE36809	GSM901642	male	middle_adult	2
GSE36809	GSM901643	male	middle_adult	2
GSE36809	GSM901644	male	middle_adult	2
GSE36809	GSM901645	male	middle_adult	2
GSE36809	GSM901652	male	young_adult	2
GSE36809	GSM901653	male	young_adult	2
GSE36809	GSM901654	male	young_adult	2
GSE36809	GSM901655	male	young_adult	2
GSE36809	GSM901656	male	adolescent	2
GSE36809	GSM901657	male	adolescent	2
GSE36809	GSM901658	male	adolescent	2
GSE36809	GSM901659	male	adolescent	2
GSE36809	GSM901660	male	young_adult	2
GSE36809	GSM901661	male	young_adult	2
GSE36809	GSM901662	male	young_adult	2
GSE36809	GSM901663	male	young_adult	2
GSE36809	GSM901664	male	young_adult	2
GSE36809	GSM901665	male	young_adult	2
GSE36809	GSM901666	male	young_adult	2
GSE36809	GSM901667	male	adult	2
GSE36809	GSM901668	male	adult	2
GSE36809	GSM901669	male	adult	2
GSE36809	GSM901670	male	adult	2
GSE36809	GSM901678	male	young_adult	2
GSE36809	GSM901679	male	young_adult	2
GSE36809	GSM901680	male	young_adult	2
GSE36809	GSM901681	male	young_adult	2
GSE36809	GSM901683	male	adult	2
GSE36809	GSM901684	male	adult	2
GSE36809	GSM901685	male	adult	2
GSE36809	GSM901686	male	adult	2
GSE36809	GSM901687	male	adult	2
GSE36809	GSM901688	male	middle_adult	2
GSE36809	GSM901689	male	middle_adult	2
GSE36809	GSM901690	male	middle_adult	2
GSE36809	GSM901691	male	middle_adult	2
GSE36809	GSM901692	male	middle_adult	2
GSE36809	GSM901693	male	middle_adult	2
GSE36809	GSM901694	male	middle_adult	2
GSE36809	GSM901695	male	adult	2
GSE36809	GSM901696	male	adult	2
GSE36809	GSM901697	male	adult	2
GSE36809	GSM901698	male	adult	2
GSE36809	GSM901699	male	adult	2
GSE36809	GSM901700	male	adult	2
GSE36809	GSM901701	male	adult	2
GSE36809	GSM901702	male	adult	2
GSE36809	GSM901703	male	adult	2
GSE36809	GSM901711	male	young_adult	2
GSE36809	GSM901712	male	young_adult	2
GSE36809	GSM901713	male	young_adult	2
GSE36809	GSM901714	male	young_adult	2
GSE36809	GSM901717	male	adolescent	2
GSE36809	GSM901718	male	adolescent	2
GSE36809	GSM901719	male	middle_adult	2
GSE36809	GSM901720	male	middle_adult	2
GSE36809	GSM901721	male	middle_adult	2
GSE36809	GSM901722	male	middle_adult	2
GSE36809	GSM901723	male	middle_adult	2
GSE36809	GSM901724	male	middle_adult	2
GSE36809	GSM901725	male	young_adult	2
GSE36809	GSM901726	male	young_adult	2
GSE36809	GSM901727	male	young_adult	2
GSE36809	GSM901728	male	young_adult	2
GSE36809	GSM901729	male	young_adult	2
GSE36809	GSM901730	male	young_adult	2
GSE36809	GSM901731	male	adolescent	2
GSE36809	GSM901732	male	adolescent	2
GSE36809	GSM901733	male	adolescent	2
GSE36809	GSM901734	male	adolescent	2
GSE36809	GSM901742	male	young_adult	2
GSE36809	GSM901743	male	young_adult	2
GSE36809	GSM901744	male	young_adult	2
GSE36809	GSM901745	male	young_adult	2
GSE36809	GSM901746	male	young_adult	2
GSE36809	GSM901747	male	young_adult	2
GSE36809	GSM901748	male	young_adult	2
GSE36809	GSM901749	male	young_adult	2
GSE36809	GSM901750	male	young_adult	2
GSE36809	GSM901751	male	young_adult	2
GSE36809	GSM901752	male	young_adult	2
GSE36809	GSM901753	male	middle_adult	2
GSE36809	GSM901754	male	middle_adult	2
GSE36809	GSM901755	male	middle_adult	2
GSE36809	GSM901756	male	middle_adult	2
GSE36809	GSM901757	male	middle_adult	2
GSE36809	GSM901758	male	middle_adult	2
GSE36809	GSM901759	male	young_adult	2
GSE36809	GSM901760	male	young_adult	2
GSE36809	GSM901761	male	young_adult	2
GSE36809	GSM901762	male	young_adult	2
GSE36809	GSM901763	male	young_adult	2
GSE36809	GSM901764	male	adult	2
GSE36809	GSM901765	male	adult	2
GSE36809	GSM901766	male	adult	2
GSE36809	GSM901767	male	adult	2
GSE36809	GSM901768	male	young_adult	2
GSE36809	GSM901769	male	young_adult	2
GSE36809	GSM901770	male	young_adult	2
GSE36809	GSM901771	male	young_adult	2
GSE36809	GSM901772	male	young_adult	2
GSE36809	GSM901773	male	young_adult	2
GSE36809	GSM901774	male	young_adult	2
GSE36809	GSM901775	male	adult	2
GSE36809	GSM901776	male	adult	2
GSE36809	GSM901777	male	adult	2
GSE36809	GSM901778	male	adult	2
GSE36809	GSM901791	male	young_adult	2
GSE36809	GSM901792	male	young_adult	2
GSE36809	GSM901793	male	young_adult	2
GSE36809	GSM901794	male	young_adult	2
GSE36809	GSM901800	male	adolescent	2
GSE36809	GSM901801	male	adolescent	2
GSE36809	GSM901803	male	adolescent	2
GSE36809	GSM901804	male	young_adult	2
GSE36809	GSM901805	male	young_adult	2
GSE36809	GSM901806	male	young_adult	2
GSE36809	GSM901807	male	young_adult	2
GSE36809	GSM901808	male	young_adult	2
GSE36809	GSM901809	male	young_adult	2
GSE36809	GSM901810	male	young_adult	2
GSE36809	GSM901816	male	adult	2
GSE36809	GSM901817	male	adult	2
GSE36809	GSM901818	male	adult	2
GSE36809	GSM901819	male	adult	2
GSE36809	GSM901820	male	adult	2
GSE36809	GSM901821	male	adult	2
GSE36809	GSM901827	male	adult	2
GSE36809	GSM901834	male	middle_adult	2
GSE36809	GSM901835	male	middle_adult	2
GSE36809	GSM901836	male	middle_adult	2
GSE36809	GSM901837	male	middle_adult	2
GSE36809	GSM901838	male	middle_adult	2
GSE36809	GSM901839	male	middle_adult	2
GSE36809	GSM901840	male	young_adult	2
GSE36809	GSM901841	male	young_adult	2
GSE36809	GSM901842	male	young_adult	2
GSE36809	GSM901843	male	young_adult	2
GSE36809	GSM901844	male	young_adult	2
GSE36809	GSM901845	male	young_adult	2
GSE36809	GSM901846	male	young_adult	2
GSE36809	GSM901847	male	young_adult	2
GSE36809	GSM901848	male	young_adult	2
GSE36809	GSM901849	male	young_adult	2
GSE36809	GSM901850	male	young_adult	2
GSE36809	GSM901851	male	young_adult	2
GSE36809	GSM901852	male	young_adult	2
GSE36809	GSM901853	male	young_adult	2
GSE36809	GSM901854	male	young_adult	2
GSE36809	GSM901855	male	adolescent	2
GSE36809	GSM901856	male	adolescent	2
GSE36809	GSM901857	male	adolescent	2
GSE36809	GSM901858	male	young_adult	2
GSE36809	GSM901859	male	young_adult	2
GSE36809	GSM901860	male	young_adult	2
GSE36809	GSM901877	male	middle_adult	2
GSE36809	GSM901878	male	middle_adult	2
GSE36809	GSM901879	male	middle_adult	2
GSE36809	GSM901880	male	middle_adult	2
GSE36809	GSM901881	male	middle_adult	2
GSE36809	GSM901882	male	middle_adult	2
GSE36809	GSM901883	male	middle_adult	2
GSE36809	GSM901884	male	middle_adult	2
GSE36809	GSM901885	male	middle_adult	2
GSE36809	GSM901897	male	adult	2
GSE36809	GSM901898	male	adult	2
GSE36809	GSM901899	male	adult	2
GSE36809	GSM901900	male	adult	2
GSE36809	GSM901901	male	young_adult	2
GSE36809	GSM901902	male	young_adult	2
GSE36809	GSM901903	male	young_adult	2
GSE36809	GSM901904	male	young_adult	2
GSE36809	GSM901905	male	young_adult	2
GSE36809	GSM901906	male	young_adult	2
GSE36809	GSM901907	male	young_adult	2
GSE36809	GSM901908	male	adolescent	2
GSE36809	GSM901909	male	adolescent	2
GSE36809	GSM901910	male	adolescent	2
GSE36809	GSM901911	male	adolescent	2
GSE36809	GSM901912	male	adult	2
GSE36809	GSM901913	male	adult	2
GSE36809	GSM901914	male	adult	2
GSE36809	GSM901915	male	adult	2
GSE36809	GSM901916	male	adult	2
GSE36809	GSM901917	male	adult	2
GSE36809	GSM901918	male	adult	2
GSE36809	GSM901919	male	adult	2
GSE36809	GSM901920	male	adult	2
GSE36809	GSM901921	male	adult	2
GSE36809	GSM901931	male	young_adult	2
GSE36809	GSM901932	male	young_adult	2
GSE36809	GSM901933	male	young_adult	2
GSE36809	GSM901934	male	young_adult	2
GSE36809	GSM901935	male	young_adult	2
GSE36809	GSM901936	male	young_adult	2
GSE36809	GSM901937	male	adult	2
GSE36809	GSM901938	male	adult	2
GSE36809	GSM901939	male	adult	2
GSE36809	GSM901940	male	adult	2
GSE36809	GSM901941	male	young_adult	2
GSE36809	GSM901942	male	young_adult	2
GSE36809	GSM901943	male	young_adult	2
GSE36809	GSM901944	male	young_adult	2
GSE36809	GSM901952	male	middle_adult	2
GSE36809	GSM901953	male	middle_adult	2
GSE36809	GSM901954	male	middle_adult	2
GSE36809	GSM901955	male	middle_adult	2
GSE36809	GSM901956	male	middle_adult	2
GSE36809	GSM901957	male	middle_adult	2
GSE36809	GSM901958	male	middle_adult	2
GSE36809	GSM901959	male	middle_adult	2
GSE36809	GSM901960	male	middle_adult	2
GSE36809	GSM901961	male	adolescent	2
GSE36809	GSM901962	male	adolescent	2
GSE36809	GSM901963	male	adolescent	2
GSE36809	GSM901964	male	young_adult	2
GSE36809	GSM901965	male	young_adult	2
GSE36809	GSM901966	male	young_adult	2
GSE36809	GSM901967	male	young_adult	2
GSE36809	GSM901972	male	middle_adult	2
GSE36809	GSM901973	male	middle_adult	2
GSE36809	GSM901974	male	middle_adult	2
GSE36809	GSM901989	male	adult	2
GSE36809	GSM901990	male	adult	2
GSE36809	GSM901991	male	adult	2
GSE36809	GSM901992	male	adult	2
GSE36809	GSM901993	male	young_adult	2
GSE36809	GSM901994	male	young_adult	2
GSE36809	GSM901995	male	young_adult	2
GSE36809	GSM901996	male	young_adult	2
GSE36809	GSM901997	male	young_adult	2
GSE36809	GSM901998	male	young_adult	2
GSE36809	GSM901999	male	young_adult	2
GSE36809	GSM902000	male	young_adult	2
GSE36809	GSM902001	male	young_adult	2
GSE36809	GSM902002	male	young_adult	2
GSE36809	GSM902010	male	middle_adult	2
GSE36809	GSM902011	male	middle_adult	2
GSE36809	GSM902012	male	adult	2
GSE36809	GSM902013	male	adult	2
GSE36809	GSM902014	male	adult	2
GSE36809	GSM902024	male	adult	2
GSE36809	GSM902025	male	adult	2
GSE36809	GSM902026	male	adult	2
GSE36809	GSM902027	male	adult	2
GSE36809	GSM902028	male	adult	2
GSE36809	GSM902029	male	adult	2
GSE36809	GSM902030	male	adult	2
GSE36809	GSM902037	male	young_adult	2
GSE36809	GSM902038	male	young_adult	2
GSE36809	GSM902039	male	young_adult	2
GSE36809	GSM902040	male	young_adult	2
GSE36809	GSM902041	male	young_adult	2
GSE36809	GSM902042	male	young_adult	2
GSE36809	GSM902043	male	young_adult	2
GSE36809	GSM902044	male	young_adult	2
GSE36809	GSM902045	male	young_adult	2
GSE36809	GSM902046	male	young_adult	2
GSE36809	GSM902047	male	adult	2
GSE36809	GSM902048	male	adult	2
GSE36809	GSM902049	male	adult	2
GSE36809	GSM902050	male	adult	2
GSE36809	GSM902051	male	adult	2
GSE36809	GSM902052	male	young_adult	2
GSE36809	GSM902053	male	young_adult	2
GSE36809	GSM902054	male	young_adult	2
GSE36809	GSM902055	male	young_adult	2
GSE36809	GSM902056	male	young_adult	2
GSE36809	GSM902057	male	young_adult	2
GSE36809	GSM902058	male	young_adult	2
GSE36809	GSM902059	male	young_adult	2
GSE36809	GSM902060	male	young_adult	2
GSE36809	GSM902062	male	young_adult	2
GSE36809	GSM902063	male	young_adult	2
GSE36809	GSM902064	male	young_adult	2
GSE36809	GSM902065	male	young_adult	2
GSE36809	GSM902066	male	young_adult	2
GSE36809	GSM902067	male	young_adult	2
GSE36809	GSM902068	male	young_adult	2
GSE36809	GSM902069	male	young_adult	2
GSE36809	GSM902070	male	young_adult	2
GSE36809	GSM902071	male	young_adult	2
GSE36809	GSM902072	male	middle_adult	2
GSE36809	GSM902073	male	middle_adult	2
GSE36809	GSM902074	male	middle_adult	2
GSE36809	GSM902075	male	middle_adult	2
GSE36809	GSM902076	male	middle_adult	2
GSE36809	GSM902077	male	middle_adult	2
GSE36809	GSM902078	male	middle_adult	2
GSE36809	GSM902087	male	young_adult	2
GSE36809	GSM902088	male	young_adult	2
GSE36809	GSM902089	male	young_adult	2
GSE36809	GSM902090	male	young_adult	2
GSE36809	GSM902097	male	young_adult	2
GSE36809	GSM902098	male	young_adult	2
GSE36809	GSM902099	male	young_adult	2
GSE36809	GSM902100	male	young_adult	2
GSE36809	GSM902101	male	young_adult	2
GSE36809	GSM902102	male	young_adult	2
GSE36809	GSM902103	male	young_adult	2
GSE36809	GSM902104	male	adult	2
GSE36809	GSM902105	male	adult	2
GSE36809	GSM902106	male	adult	2
GSE36809	GSM902107	male	adult	2
GSE36809	GSM902108	male	adult	2
GSE36809	GSM902109	male	adult	2
GSE36809	GSM902110	male	adult	2
GSE36809	GSM902111	male	middle_adult	2
GSE36809	GSM902112	male	middle_adult	2
GSE36809	GSM902113	male	middle_adult	2
GSE36809	GSM902114	male	middle_adult	2
GSE36809	GSM902126	male	middle_adult	2
GSE36809	GSM902127	male	middle_adult	2
GSE36809	GSM902128	male	middle_adult	2
GSE36809	GSM902129	male	middle_adult	2
GSE36809	GSM902130	male	young_adult	2
GSE36809	GSM902131	male	young_adult	2
GSE36809	GSM902132	male	young_adult	2
GSE36809	GSM902133	male	young_adult	2
GSE36809	GSM902140	male	adolescent	2
GSE36809	GSM902141	male	adolescent	2
GSE36809	GSM902142	male	adolescent	2
GSE36809	GSM902143	male	adolescent	2
GSE36809	GSM902144	male	adolescent	2
GSE36809	GSM902145	male	adult	2
GSE36809	GSM902146	male	adult	2
GSE36809	GSM902147	male	adult	2
GSE36809	GSM902151	male	middle_adult	2
GSE36809	GSM902152	male	middle_adult	2
GSE36809	GSM902153	male	middle_adult	2
GSE36809	GSM902154	male	middle_adult	2
GSE36809	GSM902155	male	middle_adult	2
GSE36809	GSM902156	male	middle_adult	2
GSE36809	GSM902157	male	middle_adult	2
GSE36809	GSM902158	male	middle_adult	2
GSE36809	GSM902159	male	middle_adult	2
GSE36809	GSM902160	male	middle_adult	2
GSE36809	GSM902161	male	middle_adult	2
GSE36842	GSM902800	male	older_adult	4
GSE36842	GSM902801	male	older_adult	4
GSE36842	GSM902802	male	older_adult	4
GSE36842	GSM902812	male	adolescent	4
GSE36842	GSM902813	male	adolescent	4
GSE36842	GSM902814	male	adolescent	4
GSE37069	GSM909645	male	young_adult	1
GSE37069	GSM909647	male	adolescent	1
GSE37069	GSM909649	male	adult	1
GSE37069	GSM909650	male	adolescent	1
GSE37069	GSM909652	male	adult	1
GSE37069	GSM909654	male	young_adult	1
GSE37069	GSM909656	male	young_adult	1
GSE37069	GSM909657	male	young_adult	1
GSE37069	GSM909658	male	young_adult	1
GSE37069	GSM909659	male	young_adult	1
GSE37069	GSM909660	male	young_adult	1
GSE37069	GSM909662	male	adolescent	1
GSE37069	GSM909663	male	young_adult	1
GSE37069	GSM909666	male	adult	1
GSE37069	GSM909669	male	young_adult	1
GSE37069	GSM909670	male	young_adult	1
GSE37069	GSM909671	male	young_adult	1
GSE37069	GSM909672	male	young_adult	1
GSE37069	GSM909674	male	adult	1
GSE37069	GSM909675	male	adult	1
GSE37069	GSM909679	male	adolescent	1
GSE37069	GSM909680	male	young_adult	1
GSE37069	GSM909681	male	young_adult	1
GSE37069	GSM909686	male	young_child	1
GSE37069	GSM909688	male	middle_adult	1
GSE37069	GSM909689	male	middle_adult	1
GSE37069	GSM909691	male	middle_adult	1
GSE37069	GSM909692	male	middle_adult	1
GSE37069	GSM909693	male	adolescent	1
GSE37069	GSM909694	male	adolescent	1
GSE37069	GSM909695	male	adolescent	1
GSE37069	GSM909696	male	adult	1
GSE37069	GSM909698	male	adult	1
GSE37069	GSM909700	male	middle_adult	1
GSE37069	GSM909701	male	adolescent	1
GSE37069	GSM909702	male	adolescent	1
GSE37069	GSM909703	male	middle_adult	1
GSE37069	GSM909704	male	young_child	1
GSE37069	GSM909705	male	young_child	1
GSE37069	GSM909706	male	young_child	1
GSE37069	GSM909707	male	middle_adult	1
GSE37069	GSM909708	male	middle_adult	1
GSE37069	GSM909709	male	middle_adult	1
GSE37069	GSM909710	male	middle_adult	1
GSE37069	GSM909711	male	middle_adult	1
GSE37069	GSM909712	male	young_child	1
GSE37069	GSM909713	male	young_child	1
GSE37069	GSM909714	male	young_adult	1
GSE37069	GSM909716	male	adolescent	1
GSE37069	GSM909717	male	adolescent	1
GSE37069	GSM909718	male	adolescent	1
GSE37069	GSM909722	male	young_child	1
GSE37069	GSM909723	male	old_adult	1
GSE37069	GSM909724	male	old_adult	1
GSE37069	GSM909725	male	old_adult	1
GSE37069	GSM909726	male	young_child	1
GSE37069	GSM909727	male	young_child	1
GSE37069	GSM909728	male	young_child	1
GSE37069	GSM909729	male	young_child	1
GSE37069	GSM909730	male	young_child	1
GSE37069	GSM909731	male	child	1
GSE37069	GSM909736	male	young_adult	1
GSE37069	GSM909737	male	young_adult	1
GSE37069	GSM909738	male	young_adult	1
