geneId	diseaseName
113	Major Depressive Disorder
113	Acute Myeloid Leukemia (AML-M2)
113	Juvenile arthritis
113	Juvenile psoriatic arthritis
113	Polyarthritis, Juvenile, Rheumatoid Factor Negative
113	Polyarthritis, Juvenile, Rheumatoid Factor Positive
114	Bipolar Disorder
114	Colorectal Carcinoma
114	Mental Depression
114	Depressive disorder
114	Diabetic Angiopathies
114	Microangiopathy, Diabetic
114	Substance Withdrawal Syndrome
114	Drug Withdrawal Symptoms
114	Withdrawal Symptoms
114	Mood Disorders
114	Hyperkinesia, Generalized
114	Hyperkinesia
116	Bipolar Disorder
116	Mental Depression
116	Depressive disorder
116	Hyperemia
116	Jacksonian Seizure
116	Miosis disorder
116	Cardiomyopathies, Primary
116	Schizophrenia
116	Myocardial Diseases, Secondary
116	Seizures
116	Venous Engorgement
116	Encephalopathy, Toxic
116	Complex partial seizures
116	Toxic Encephalitis
116	Reactive Hyperemia
116	Generalized seizures
116	Clonic Seizures
116	Neurotoxicity Syndromes
116	Overactive Detrusor
116	Visual seizure
116	Tonic Seizures
116	Epileptic drop attack
116	Squamous cell carcinoma of esophagus
116	Active Hyperemia
116	Akathisia
116	Seizures, Somatosensory
116	Seizures, Auditory
116	Olfactory seizure
116	Gustatory seizure
116	Vertiginous seizure
116	Tonic - clonic seizures
116	Non-epileptic convulsion
116	Single Seizure
116	Atonic Absence Seizures
116	Convulsive Seizures
116	Seizures, Focal
116	Seizures, Sensory
116	Cardiomyopathies
116	Overactive Bladder
116	Nonepileptic Seizures
116	Psychomotor Agitation
116	Convulsions
116	Absence Seizures
116	Epileptic Seizures
116	Myoclonic Seizures
116	Generalized Absence Seizures
117	Asthma
117	Schizophrenia
118	Hypertensive disease
118	Essential Hypertension
118	Liver carcinoma
120	Bipolar Disorder
120	Depression, Bipolar
120	Brain Ischemia
120	Liver Cirrhosis, Experimental
120	Manic Disorder
120	Encephalopathy, Toxic
120	Toxic Encephalitis
120	Neurotoxicity Syndromes
120	Manic
120	Cerebral Ischemia
120	Cerebral Palsy, Spastic Quadriplegic, 1
120	CEREBRAL PALSY, SPASTIC QUADRIPLEGIC, 3
123	Fatty Liver
123	Liver Cirrhosis, Experimental
123	Malignant neoplasm of stomach
123	Stomach Neoplasms
123	Hereditary Diffuse Gastric Cancer
123	Steatohepatitis
124	Alcoholic Intoxication, Chronic
124	Non-alcoholic Fatty Liver Disease
124	Nonalcoholic Steatohepatitis
125	Alcohol Use Disorder
125	Alcoholic Intoxication
125	Alcoholic Intoxication, Chronic
125	Malignant neoplasm of larynx
125	Cerebral Infarction
125	Colorectal Carcinoma
125	Colorectal Neoplasms
125	Esophageal Neoplasms
125	Laryngeal neoplasm
125	Mouth Neoplasms
125	Obesity
125	Pharyngeal Neoplasms
125	Psychotic Disorders
125	Alcohol abuse
125	Malignant neoplasm of mouth
125	Malignant neoplasm of pharynx
125	Squamous cell carcinoma of esophagus
125	Wernicke-Korsakoff Syndrome
125	Hangover from alcohol
125	Non-alcoholic Fatty Liver Disease
125	Malignant neoplasm of esophagus
125	Cerebral Infarction, Left Hemisphere
125	Cerebral Infarction, Right Hemisphere
125	Anterior Choroidal Artery Infarction
125	Subcortical Infarction
125	Posterior Choroidal Artery Infarction
125	Nonalcoholic Steatohepatitis
126	Alcohol Use Disorder
126	Alcoholic Intoxication
126	Alcoholic Intoxication, Chronic
126	Mouth Neoplasms
126	Alcohol abuse
126	Malignant neoplasm of mouth
126	PARKINSON DISEASE, LATE-ONSET
127	Alcohol Use Disorder
127	Alcoholic Intoxication, Chronic
127	Liver Cirrhosis, Experimental
127	Alcohol abuse
127	Non-alcoholic Fatty Liver Disease
127	Liver carcinoma
127	Nonalcoholic Steatohepatitis
128	Alcoholic Intoxication, Chronic
130	Alcoholic Intoxication, Chronic
131	Alcoholic Intoxication, Chronic
131	Malignant neoplasm of larynx
131	Esophageal Neoplasms
131	Laryngeal neoplasm
131	Mouth Neoplasms
131	Pharyngeal Neoplasms
131	Malignant neoplasm of mouth
131	Malignant neoplasm of pharynx
131	Malignant neoplasm of esophagus
132	Anoxemia
132	Anoxia
132	Profound Mental Retardation
132	Mental Retardation, Psychosocial
132	Schizophrenia
132	Hypoxia
132	Hypoxemia
132	Mental deficiency
132	HYPERMETHIONINEMIA DUE TO ADENOSINE KINASE DEFICIENCY
132	Intellectual Disability
133	Autistic Disorder
133	Bipolar Disorder
133	Glomerulonephritis
133	Hyperalgesia
133	Liver Cirrhosis, Experimental
133	Pain
133	Pyemia
133	Schizophrenia
133	Septicemia
133	Gastric ulcer
133	Pain, Burning
133	Ache
133	Radiating pain
133	Sepsis
133	Allodynia
133	Pain, Splitting
133	Pain, Crushing
133	Hyperalgesia, Primary
133	Hyperalgesia, Secondary
133	Tactile Allodynia
133	Hyperalgesia, Thermal
133	Pain, Migratory
133	Suffering, Physical
133	Bright Disease
133	Severe Sepsis
133	Mechanical Allodynia
134	Catalepsy
134	Transient Ischemic Attack
134	Colorectal Carcinoma
134	Drug Allergy
134	Drug toxicity
134	Hypotension
134	Ischemia
134	Myocardial Infarction
134	Nerve Degeneration
134	Prenatal Exposure Delayed Effects
134	Schizophrenia
134	Subarachnoid Hemorrhage
134	Substance Withdrawal Syndrome
134	Adverse reaction to drug
134	Drug Withdrawal Symptoms
134	Withdrawal Symptoms
134	Waxy flexibility
134	Middle Cerebral Artery Syndrome
134	Ventricular Dysfunction
134	Perinatal Subarachnoid Hemorrhage
134	Bradycardia
134	Posterior Circulation Transient Ischemic Attack
134	Subarachnoid Hemorrhage, Spontaneous
134	Middle Cerebral Artery Thrombosis
134	Middle Cerebral Artery Occlusion
134	Infarction, Middle Cerebral Artery
134	Carotid Circulation Transient Ischemic Attack
134	Transient Ischemic Attack, Vertebrobasilar Circulation
134	Crescendo Transient Ischemic Attacks
134	Brain Stem Ischemia, Transient
134	Subarachnoid Hemorrhage, Aneurysmal
134	Middle Cerebral Artery Embolus
134	Left Middle Cerebral Artery Infarction
134	Embolic Infarction, Middle Cerebral Artery
134	Thrombotic Infarction, Middle Cerebral Artery
134	Right Middle Cerebral Artery Infarction
134	Subarachnoid Hemorrhage, Intracranial
134	Transient Cerebral Ischemia
134	Transient Ischemic Attack, Anterior Circulation
135	Anxiety Disorders
135	Rheumatoid Arthritis
135	Endogenous depression
135	Depressive disorder
135	Drug Allergy
135	Drug toxicity
135	Hypotension
135	Sleep Initiation and Maintenance Disorders
135	Jacksonian Seizure
135	Liver Cirrhosis, Experimental
135	Melancholia
135	Movement Disorders
135	Panic Disorder
135	Primary Insomnia
135	Cardiomyopathies, Primary
135	Psychoses, Drug
135	Psychoses, Substance-Induced
135	Pyemia
135	Reperfusion Injury
135	Schizophrenia
135	Myocardial Diseases, Secondary
135	Seizures
135	Septicemia
135	Substance Withdrawal Syndrome
135	Tremor
135	Saturnine Tremor
135	Unipolar Depression
135	Adverse reaction to drug
135	Depressive Syndrome
135	Drug Withdrawal Symptoms
135	Panic Attacks
135	Withdrawal Symptoms
135	Senile Tremor
135	Complex partial seizures
135	Persistent Tremor
135	Continuous Tremor
135	Intermittent Tremor
135	Fine Tremor
135	Coarse Tremor
135	Massive Tremor
135	Action Tremor
135	Passive Tremor
135	Static Tremor
135	Resting Tremor
135	Darkness Tremor
135	Generalized seizures
135	Clonic Seizures
135	Tremor, Perioral
135	Tremor, Limb
135	Tremor, Muscle
135	Nerve Tremors
135	Tremor, Neonatal
135	Amphetamine-Related Disorders
135	Amphetamine Addiction
135	Amphetamine Abuse
135	Ventricular Dysfunction
135	Sepsis
135	Etat Marbre
135	Rebound Insomnia
135	Visual seizure
135	Tonic Seizures
135	Epileptic drop attack
135	Depression, Neurotic
135	Nonorganic Insomnia
135	Anxiety States, Neurotic
135	Transient Insomnia
135	Seizures, Somatosensory
135	Seizures, Auditory
135	Olfactory seizure
135	Gustatory seizure
135	Vertiginous seizure
135	Tonic - clonic seizures
135	Mood Disorders
135	Early Awakening
135	Non-epileptic convulsion
135	Single Seizure
135	Atonic Absence Seizures
135	Hyperkinesia, Generalized
135	Chronic Insomnia
135	Psychophysiological Insomnia
135	Secondary Insomnia
135	Sleep Initiation Dysfunction
135	Convulsive Seizures
135	Seizures, Focal
135	Seizures, Sensory
135	Pill Rolling Tremor
135	Tremor, Semirhythmic
135	Cardiomyopathies
135	Sleeplessness
135	Weight decreased
135	Anxiety neurosis (finding)
135	Involuntary Quiver
135	Severe Sepsis
135	Nonepileptic Seizures
135	Hyperkinesia
135	Convulsions
135	Absence Seizures
135	Epileptic Seizures
135	Myoclonic Seizures
135	Generalized Absence Seizures
135	Acute encephalopathy with biphasic seizures and late reduced diffusion
136	Neoplasm Metastasis
136	Pyemia
136	Reperfusion Injury
136	Septicemia
136	Sepsis
136	Severe Sepsis
140	Colorectal Carcinoma
140	Ischemia
140	Liver Cirrhosis, Experimental
140	Myocardial Infarction
142	Alopecia
142	Anemia
142	Asthma
142	Atherosclerosis
142	Malignant neoplasm of breast
142	Brain Ischemia
142	Colorectal Carcinoma
142	Colorectal Neoplasms
142	Dermatitis
142	Toxic Epidermal Necrolysis
142	Arterial Fatty Streak
142	Hepatitis
142	Profound Mental Retardation
142	Inflammation
142	Kidney Diseases
142	Kyphosis deformity of spine
142	melanoma
142	Mental Retardation, Psychosocial
142	Multiple Myeloma
142	Obesity
142	Pneumonia
142	Lobar Pneumonia
142	Cardiomyopathies, Primary
142	Prostatic Neoplasms
142	Pulmonary Fibrosis
142	Myocardial Diseases, Secondary
142	Stevens-Johnson Syndrome
142	Vitamin A Deficiency
142	Pseudopelade
142	Androgenetic Alopecia
142	Parkinsonian Disorders
142	Ramsay Hunt Paralysis Syndrome
142	Female pattern alopecia (disorder)
142	Atheroma
142	Malignant mesothelioma
142	Malignant neoplasm of prostate
142	Breast Carcinoma
142	Autosomal Dominant Juvenile Parkinson Disease
142	Autosomal Dominant Parkinsonism
142	Autosomal Recessive Parkinsonism
142	Parkinsonism, Experimental
142	Familial Juvenile Parkinsonism
142	Parkinsonism, Juvenile
142	Cardiomyopathies
142	Experimental Lung Inflammation
142	Cerebral Ischemia
142	Mental deficiency
142	Mammary Neoplasms, Human
142	Drug-Induced Stevens Johnson Syndrome
142	Mammary Neoplasms
142	Atherogenesis
142	PARKINSON DISEASE 2, AUTOSOMAL RECESSIVE JUVENILE
142	Ceroid lipofuscinosis, neuronal 1, infantile
142	Plaque, Atherosclerotic
142	Fibroatheroma
142	Mycoplasma-Induced Stevens-Johnson Syndrome
142	Stevens-Johnson Syndrome Toxic Epidermal Necrolysis Spectrum
142	Pneumonitis
142	Intellectual Disability
142	Alopecia, Male Pattern
142	Mammary Carcinoma, Human
142	Alveolitis, Fibrosing
143	Malignant tumor of colon
143	Colonic Neoplasms
146	Heart Failure, Diastolic
147	Cardiomegaly
147	Hypotension
147	Jacksonian Seizure
147	Kidney Diseases
147	Liver Cirrhosis, Experimental
147	Nerve Degeneration
147	Seizures
147	Encephalopathy, Toxic
147	Complex partial seizures
147	Toxic Encephalitis
147	Generalized seizures
147	Clonic Seizures
147	Neurotoxicity Syndromes
147	Visual seizure
147	Tonic Seizures
147	Epileptic drop attack
147	Seizures, Somatosensory
147	Seizures, Auditory
147	Olfactory seizure
147	Gustatory seizure
147	Vertiginous seizure
147	Tonic - clonic seizures
147	Mood Disorders
147	Non-epileptic convulsion
147	Single Seizure
147	Atonic Absence Seizures
147	Convulsive Seizures
147	Seizures, Focal
147	Seizures, Sensory
147	Cardiac Hypertrophy
147	Nonepileptic Seizures
147	Convulsions
147	Absence Seizures
147	Epileptic Seizures
147	Myoclonic Seizures
147	Generalized Absence Seizures
148	Alloxan Diabetes
148	Bipolar Disorder
148	Malignant neoplasm of breast
148	Cannabis Dependence
148	Cocaine Abuse
148	Diabetes Mellitus, Experimental
148	Liver Cirrhosis
148	Schizophrenia
148	Streptozotocin Diabetes
148	Unipolar Depression
148	Fibrosis, Liver
148	Cocaine Dependence
148	Ventricular Remodeling
148	Left Ventricle Remodeling
148	Major Depressive Disorder
148	Liver carcinoma
148	cocaine use
150	Alcoholic Intoxication, Chronic
150	Mental Depression
150	Depressive disorder
150	Epilepsy
150	Fibrosis
150	Heart Diseases
150	Cardiomegaly
150	Hypertensive disease
150	Hypotension
150	Panic Disorder
150	Schizophrenia
150	Epilepsy, Cryptogenic
150	Panic Attacks
150	Aura
150	Familial partial lipodystrophy
150	Mood Disorders
150	Awakening Epilepsy
150	Cardiac Hypertrophy
150	Cirrhosis
151	Cyanosis
151	Profound Mental Retardation
151	Lung diseases
151	Mental Retardation, Psychosocial
151	Mental deficiency
151	EPILEPSY, FAMILIAL ADULT MYOCLONIC, 1
151	EPILEPSY, MYOCLONIC, BENIGN ADULT FAMILIAL, TYPE 2
151	Liver carcinoma
151	Intellectual Disability
152	Bipolar Disorder
152	Fibrosis
152	Cardiomegaly
152	Heart failure
152	Congestive heart failure
152	Left-Sided Heart Failure
152	Heart Failure, Right-Sided
152	Mood Disorders
152	Cardiac Hypertrophy
152	Cirrhosis
152	Myocardial Failure
152	Heart Decompensation
153	Birth Weight
153	Cardiomyopathy, Dilated
153	Cardiovascular Diseases
153	Mental Depression
153	Depressive disorder
153	Diabetes Mellitus
153	Heart failure
153	Congestive heart failure
153	Hyperemia
153	Hypertensive disease
153	Left-Sided Heart Failure
153	Malignant neoplasm of stomach
153	Myocardial Reperfusion Injury
153	Obesity
153	Stomach Neoplasms
153	Venous Engorgement
153	Myocardial Ischemia
153	Reactive Hyperemia
153	Heart Failure, Right-Sided
153	Ventricular Dysfunction
153	Active Hyperemia
153	Mood Disorders
153	Endomyocardial Fibrosis
153	Cardiomyopathy, Familial Idiopathic
153	Hereditary Diffuse Gastric Cancer
153	Myocardial Failure
153	Heart Decompensation
154	AIDS Dementia Complex
154	Asthma
154	Autistic Disorder
154	Bipolar Disorder
154	Cardiomyopathy, Dilated
154	Fibrosis
154	HIV Infections
154	Hyperlipidemia
154	Hypokalemia
154	Insulin Resistance
154	Lung diseases
154	Malignant neoplasm of stomach
154	nervous system disorder
154	Obesity
154	Cardiomyopathies, Primary
154	Prostatic Neoplasms
154	Myocardial Diseases, Secondary
154	Stomach Neoplasms
154	Tremor
154	Saturnine Tremor
154	Senile Tremor
154	Myocardial Ischemia
154	HIV Encephalopathy
154	Persistent Tremor
154	Continuous Tremor
154	Intermittent Tremor
154	Fine Tremor
154	Coarse Tremor
154	Massive Tremor
154	Action Tremor
154	Passive Tremor
154	Static Tremor
154	Resting Tremor
154	Darkness Tremor
154	Tremor, Perioral
154	Tremor, Limb
154	Tremor, Muscle
154	Nerve Tremors
154	Tremor, Neonatal
154	Ventricular Dysfunction, Left
154	Viral Encephalitis
154	Malignant neoplasm of prostate
154	Pill Rolling Tremor
154	Tremor, Semirhythmic
154	Cardiomyopathies
154	Insulin Sensitivity
154	HIV-1-Associated Cognitive Motor Complex
154	Cardiomyopathy, Familial Idiopathic
154	Involuntary Quiver
154	Cirrhosis
154	Lipidemias
154	Hereditary Diffuse Gastric Cancer
154	HIV Coinfection
155	Alloxan Diabetes
155	Diabetes Mellitus, Experimental
155	Heart failure
155	Congestive heart failure
155	Hyperlipidemia
155	Left-Sided Heart Failure
155	Obesity
155	Streptozotocin Diabetes
155	Left Ventricular Hypertrophy
155	Heart Failure, Right-Sided
155	Lipidemias
155	Myocardial Failure
155	Heart Decompensation
156	Congenital Abnormality
156	Rheumatoid Arthritis
156	Cardiovascular Diseases
156	Blastocyst Disintegration
156	Embryo Resorption
156	Cardiomegaly
156	Heart failure
156	Congestive heart failure
156	Hypertensive disease
156	Left-Sided Heart Failure
156	Cardiomyopathies, Primary
156	Myocardial Diseases, Secondary
156	Dermatitis, Allergic Contact
156	Heart Failure, Right-Sided
156	Embryo Death
156	Embryo Loss
156	Cardiomyopathies
156	Embryo Disintegration
156	Adenocarcinoma of large intestine
156	Cardiac Hypertrophy
156	Myocardial Failure
156	Heart Decompensation
157	Bipolar Disorder
157	Depression, Bipolar
157	Manic Disorder
157	Manic
158	Autistic Disorder
158	Adenylosuccinate lyase deficiency (disorder)
158	Epileptic encephalopathy
158	Intellectual Disability
158	Adenylosuccinate lyase deficiency type 1
158	Adenylosuccinate lyase deficiency type 4
158	Adenylosuccinate lyase deficiency type 3
158	Adenylosuccinate lyase deficiency type 2
159	Schizophrenia
162	Failure to Thrive
162	Skin Abnormalities
162	Global developmental delay
162	Intellectual Disability
162	Abnormality of copper homeostasis
162	Hearing abnormality
163	Depressive Symptoms
165	EHLERS-DANLOS SYNDROME, CLASSIC-LIKE, 2
166	Myocardial Ischemia
173	Drug toxicity
173	Kidney Failure, Acute
173	Liver Cirrhosis, Experimental
173	Adverse reaction to drug
173	Acute Kidney Insufficiency
173	Acute kidney injury
174	Malignant neoplasm of breast
174	Hepatoma, Morris
174	Hepatoma, Novikoff
174	Liver Cirrhosis, Experimental
174	Liver diseases
174	Liver Neoplasms, Experimental
174	Malignant neoplasm of stomach
174	Mammary Neoplasms, Experimental
174	Stomach Neoplasms
174	Experimental Hepatoma
174	Liver Dysfunction
174	Breast Carcinoma
174	Mammary Neoplasms, Human
174	Mammary Neoplasms
174	Hereditary Diffuse Gastric Cancer
174	ALPHA-FETOPROTEIN, HEREDITARY PERSISTENCE OF
174	alpha-Fetoprotein Deficiency
174	Liver carcinoma
174	Mammary Carcinoma, Human
175	Schizophrenia
175	Aspartylglucosaminuria
175	Aspartylglucosamidase (AGA) deficiency
176	Rheumatoid Arthritis
176	Bagassosis
176	Pneumoconiosis
176	Muscular Dystrophy, Facioscapulohumeral
176	Disproportionate short stature
176	Spondyloepiphyseal Dysplasia, Kimberley Type
176	Spondyloepimetaphyseal Dysplasia, Aggrecan Type
176	Familial Osteochondritis Dissecans
177	Rheumatoid Arthritis
177	Atherosclerosis
177	Diabetic Angiopathies
177	Hyperalgesia
177	Hyperglycemia
177	Hypertrophy
177	Inflammation
177	Microangiopathy, Diabetic
177	Neuralgia
177	Degenerative polyarthritis
177	Pancreatic Diseases
177	Pulmonary Emphysema
177	Schizophrenia
177	Neuralgia, Supraorbital
177	Neuralgia, Vidian
177	Osteoarthrosis Deformans
177	Centriacinar Emphysema
177	Neuralgia, Atypical
177	Neuralgia, Stump
177	Panacinar Emphysema
177	Neuralgia, Perineal
177	Neuralgia, Iliohypogastric Nerve
177	Allodynia
177	Hyperalgesia, Primary
177	Hyperalgesia, Secondary
177	Tactile Allodynia
177	Hyperalgesia, Thermal
177	Neuralgia, Ilioinguinal
177	Nerve Pain
177	Paroxysmal Nerve Pain
177	Lewy Body Disease
177	Atherogenesis
177	Hyperglycemia, Postprandial
177	Focal Emphysema
177	Mechanical Allodynia
177	Carcinoma, Ovarian Epithelial
178	Glycogen Storage Disease
178	Glycogen Storage Disease Type III
178	Liver Cirrhosis, Experimental
178	Erythrocyte Mean Corpuscular Hemoglobin Test
178	Finding of Mean Corpuscular Hemoglobin
178	Amylo-1,6-glucosidase deficiency
181	Obesity
182	Bone Diseases
182	Malignant neoplasm of breast
182	Corneal Opacity
182	Adenoid Cystic Carcinoma
182	Prelingual Deafness
182	Deafness
182	Eye Abnormalities
182	Glioblastoma
182	Congenital Heart Defects
182	Lung Neoplasms
182	Moyamoya Disease
182	Salivary Gland Neoplasms
182	Schizophrenia
182	Tetralogy of Fallot
182	Alagille Syndrome
182	Hearing Loss, Extreme
182	Malignant neoplasm of salivary gland
182	Malignant neoplasm of lung
182	Facies
182	Giant Cell Glioblastoma
182	Complete Hearing Loss
182	Breast Carcinoma
182	Deafness, Acquired
182	Carcinoma, Pancreatic Ductal
182	Mammary Neoplasms, Human
182	Mammary Neoplasms
182	Glioblastoma Multiforme
182	Alagille Syndrome 2
182	Deafness, Congenital Heart Defects, and Posterior Embryotoxon
182	Alagille Syndrome 1
182	Hepatic ductular hypoplasia
182	Bilateral Deafness
182	Deaf Mutism
182	Mammary Carcinoma, Human
182	Familial thoracic aortic aneurysm and aortic dissection
183	Albuminuria
183	Alkalosis
183	Alloxan Diabetes
183	Anemia
183	Aneurysm, Dissecting
183	Anuria
183	Aortic Aneurysm
183	Cardiac Arrhythmia
183	Atherosclerosis
183	Bipolar Disorder
183	Cardiomyopathy, Alcoholic
183	Cardiovascular Diseases
183	Carotid Artery Diseases
183	Catalepsy
183	Cholestasis
183	Cognition Disorders
183	Sudden death
183	Mental Depression
183	Depressive disorder
183	Diabetes Mellitus, Experimental
183	Diabetic Nephropathy
183	Diabetic Retinopathy
183	Fetal Growth Retardation
183	Fibrosis
183	Glomerulonephritis
